datetime_UTC,u,v
2023-05-20 16:10:00,0.0849,0.6717
2023-05-20 16:20:00,0.0954,0.6622
2023-05-20 16:30:00,0.0964,0.6226
2023-05-20 16:40:00,0.1014,0.5751
2023-05-20 16:50:00,0.0934,0.541
2023-05-20 17:00:00,0.077,0.5213
2023-05-20 17:10:00,0.0662,0.4835
2023-05-20 17:20:00,0.0489,0.4292
2023-05-20 17:30:00,0.0381,0.3751
2023-05-20 17:40:00,0.0162,0.3096
2023-05-20 17:50:00,0.0114,0.2618
2023-05-20 18:00:00,0.0104,0.1917
2023-05-20 18:10:00,0.0042,0.1339
2023-05-20 18:20:00,-0.0279,0.0981
2023-05-20 18:30:00,-0.0446,0.0616
2023-05-20 18:40:00,-0.0862,-0.0564
2023-05-20 18:50:00,-0.1436,-0.1118
2023-05-20 19:00:00,-0.1304,-0.1821
2023-05-20 19:10:00,-0.1247,-0.2662
2023-05-20 19:20:00,-0.0203,-0.3634
2023-05-20 19:30:00,-0.0334,-0.4337
2023-05-20 19:40:00,-0.0509,-0.4682
2023-05-20 19:50:00,-0.1083,-0.5096
2023-05-20 20:00:00,-0.1588,-0.5098
2023-05-20 20:10:00,-0.1754,-0.5497
2023-05-20 20:20:00,-0.1909,-0.5909
2023-05-20 20:30:00,-0.2514,-0.6383
2023-05-20 20:40:00,-0.2911,-0.6792
2023-05-20 20:50:00,-0.2723,-0.6913
2023-05-20 21:00:00,-0.2369,-0.6958
2023-05-20 21:10:00,-0.2302,-0.7001
2023-05-20 21:20:00,-0.2198,-0.6972
2023-05-20 21:30:00,-0.2091,-0.6397
2023-05-20 21:40:00,-0.1981,-0.6243
2023-05-20 21:50:00,-0.1956,-0.6094
2023-05-20 22:00:00,-0.1942,-0.6014
2023-05-20 22:10:00,-0.193,-0.5871
2023-05-20 22:20:00,-0.1714,-0.5677
2023-05-20 22:30:00,-0.1514,-0.5495
2023-05-20 22:40:00,-0.1286,-0.5399
2023-05-20 22:50:00,-0.1082,-0.527
2023-05-20 23:00:00,-0.1026,-0.523
2023-05-20 23:10:00,-0.0991,-0.4829
2023-05-20 23:20:00,-0.1043,-0.4552
2023-05-20 23:30:00,-0.1165,-0.4471
2023-05-20 23:40:00,-0.105,-0.4211
2023-05-21 00:00:00,-0.0743,-0.3971
2023-05-21 00:10:00,-0.0466,-0.364
2023-05-21 00:20:00,-0.046,-0.3318
2023-05-21 00:30:00,-0.0339,-0.28
2023-05-21 00:40:00,0.0082,-0.2359
2023-05-21 00:50:00,0.0181,-0.2112
2023-05-21 01:00:00,0.0315,-0.162
2023-05-21 01:10:00,0.0249,-0.0969
2023-05-21 01:20:00,0.0602,-0.048
2023-05-21 01:30:00,0.0659,0.0418
2023-05-21 01:40:00,0.0845,0.1239
2023-05-21 01:50:00,0.1025,0.2092
2023-05-21 02:00:00,0.1515,0.3419
2023-05-21 02:10:00,0.2277,0.4753
2023-05-21 02:20:00,0.2666,0.619
2023-05-21 02:30:00,0.2819,0.723
2023-05-21 02:40:00,0.2871,0.8064
2023-05-21 02:50:00,0.2815,0.8664
2023-05-21 03:00:00,0.2533,0.9073
2023-05-21 03:10:00,0.2334,0.9157
2023-05-21 03:20:00,0.2112,0.8934
2023-05-21 03:30:00,0.167,0.8752
2023-05-21 03:40:00,0.1653,0.8348
2023-05-21 03:50:00,0.1388,0.7716
2023-05-21 04:00:00,0.1245,0.7771
2023-05-21 04:10:00,0.1197,0.7556
2023-05-21 04:20:00,0.0785,0.7348
2023-05-21 04:30:00,0.1083,0.6835
2023-05-21 04:40:00,0.1155,0.6356
2023-05-21 04:50:00,0.0932,0.5816
2023-05-21 05:00:00,0.0473,0.552
2023-05-21 05:10:00,0.054,0.5313
2023-05-21 05:20:00,0.0589,0.5167
2023-05-21 05:30:00,0.0747,0.4883
2023-05-21 05:40:00,0.0644,0.4524
2023-05-21 05:50:00,0.0531,0.4146
2023-05-21 06:00:00,0.0482,0.3658
2023-05-21 06:10:00,0.0358,0.324
2023-05-21 06:20:00,0.0192,0.2673
2023-05-21 06:30:00,0.0092,0.1958
2023-05-21 06:40:00,-0.0081,0.1318
2023-05-21 06:50:00,-0.0245,0.0677
2023-05-21 07:00:00,-0.0312,0.0134
2023-05-21 07:10:00,-0.0048,-0.0538
2023-05-21 07:20:00,-0.0639,-0.1401
2023-05-21 07:30:00,-0.0467,-0.1945
2023-05-21 07:40:00,-0.1058,-0.2353
2023-05-21 07:50:00,-0.0693,-0.3288
2023-05-21 08:00:00,-0.0431,-0.465
2023-05-21 08:10:00,-0.0794,-0.4957
2023-05-21 08:20:00,-0.1231,-0.5647
2023-05-21 08:30:00,-0.1603,-0.574
2023-05-21 08:40:00,-0.201,-0.5675
2023-05-21 08:50:00,-0.2273,-0.6079
2023-05-21 09:00:00,-0.1946,-0.6286
2023-05-21 09:10:00,-0.196,-0.6835
2023-05-21 09:20:00,-0.2177,-0.6947
2023-05-21 09:30:00,-0.2321,-0.6858
2023-05-21 09:40:00,-0.2177,-0.6863
2023-05-21 09:50:00,-0.2123,-0.6943
2023-05-21 10:00:00,-0.2132,-0.6804
2023-05-21 10:10:00,-0.1991,-0.6596
2023-05-21 10:20:00,-0.1813,-0.645
2023-05-21 10:30:00,-0.1791,-0.6009
2023-05-21 10:40:00,-0.1739,-0.6066
2023-05-21 10:50:00,-0.1552,-0.6044
2023-05-21 11:00:00,-0.154,-0.5706
2023-05-21 11:10:00,-0.1617,-0.5601
2023-05-21 11:20:00,-0.155,-0.5371
2023-05-21 11:30:00,-0.1385,-0.5395
2023-05-21 11:40:00,-0.1286,-0.5358
2023-05-21 11:50:00,-0.1409,-0.4912
2023-05-21 12:00:00,-0.1213,-0.4592
2023-05-21 12:10:00,-0.1105,-0.4465
2023-05-21 12:20:00,-0.1035,-0.4029
2023-05-21 12:30:00,-0.1124,-0.3818
2023-05-21 12:40:00,-0.1194,-0.3449
2023-05-21 12:50:00,-0.1007,-0.308
2023-05-21 13:00:00,-0.0829,-0.28
2023-05-21 13:10:00,-0.0466,-0.2252
2023-05-21 13:20:00,-0.058,-0.205
2023-05-21 13:30:00,-0.0657,-0.2598
2023-05-21 13:40:00,-0.0115,-0.1365
2023-05-21 13:50:00,0.0356,-0.0705
2023-05-21 14:00:00,0.0237,0.0129
2023-05-21 14:10:00,0.0504,0.0944
2023-05-21 14:20:00,0.1151,0.2298
2023-05-21 14:30:00,0.1253,0.3598
2023-05-21 14:40:00,0.1926,0.4451
2023-05-21 14:50:00,0.2283,0.5947
2023-05-21 15:00:00,0.2818,0.694
2023-05-21 15:10:00,0.2756,0.7532
2023-05-21 15:20:00,0.2735,0.808
2023-05-21 15:30:00,0.2523,0.8629
2023-05-21 15:40:00,0.2044,0.8384
2023-05-21 15:50:00,0.1885,0.8299
2023-05-21 16:00:00,0.1819,0.8272
2023-05-21 16:10:00,0.1784,0.8116
2023-05-21 16:20:00,0.1567,0.7702
2023-05-21 16:30:00,0.1336,0.7207
2023-05-21 16:40:00,0.1221,0.672
2023-05-21 16:50:00,0.1112,0.6374
2023-05-21 17:00:00,0.0998,0.616
2023-05-21 17:10:00,0.0989,0.5908
2023-05-21 17:20:00,0.0775,0.5516
2023-05-21 17:30:00,0.0862,0.5381
2023-05-21 17:40:00,0.0566,0.5209
2023-05-21 17:50:00,0.0451,0.4598
2023-05-21 18:00:00,0.0434,0.4268
2023-05-21 18:10:00,0.018,0.3966
2023-05-21 18:20:00,-0.0072,0.3189
2023-05-21 18:30:00,0.0014,0.264
2023-05-21 18:40:00,-0.0091,0.2008
2023-05-21 18:50:00,-0.0162,0.1511
2023-05-21 19:00:00,0.027,0.1035
2023-05-21 19:10:00,-0.0095,0.0471
2023-05-21 19:20:00,-0.0082,-0.0247
2023-05-21 19:30:00,-0.0249,-0.0969
2023-05-21 19:40:00,-0.0619,-0.1486
2023-05-21 19:50:00,-0.1053,-0.2421
2023-05-21 20:00:00,-0.0974,-0.3247
2023-05-21 20:10:00,-0.0946,-0.3969
2023-05-21 20:20:00,-0.1157,-0.438
2023-05-21 20:30:00,-0.1488,-0.4868
2023-05-21 20:40:00,-0.1569,-0.523
2023-05-21 20:50:00,-0.1522,-0.5928
2023-05-21 21:00:00,-0.1814,-0.6325
2023-05-21 21:10:00,-0.2158,-0.6564
2023-05-21 21:20:00,-0.2382,-0.6508
2023-05-21 21:30:00,-0.2139,-0.6507
2023-05-21 21:40:00,-0.2203,-0.6507
2023-05-21 21:50:00,-0.1994,-0.6908
2023-05-21 22:00:00,-0.2045,-0.7039
2023-05-21 22:10:00,-0.2079,-0.6757
2023-05-21 22:20:00,-0.2105,-0.6676
2023-05-21 22:30:00,-0.2131,-0.6331
2023-05-21 22:40:00,-0.2013,-0.6233
2023-05-21 22:50:00,-0.2037,-0.5983
2023-05-21 23:00:00,-0.2183,-0.5599
2023-05-21 23:10:00,-0.2381,-0.5398
2023-05-21 23:20:00,-0.2429,-0.5355
2023-05-21 23:30:00,-0.2311,-0.5167
2023-05-21 23:40:00,-0.2069,-0.502
2023-05-21 23:50:00,-0.1692,-0.497
2023-05-22 00:00:00,-0.1374,-0.5057
2023-05-22 00:10:00,-0.076,-0.4638
2023-05-22 00:20:00,-0.0729,-0.4501
2023-05-22 00:30:00,-0.0861,-0.4386
2023-05-22 00:40:00,-0.0868,-0.412
2023-05-22 00:50:00,-0.0613,-0.3547
2023-05-22 01:00:00,-0.0208,-0.2973
2023-05-22 01:10:00,-0.0013,-0.239
2023-05-22 01:20:00,-0.0112,-0.1887
2023-05-22 01:30:00,0.0158,-0.1703
2023-05-22 01:40:00,0.0081,-0.1318
2023-05-22 01:50:00,0.0151,-0.0529
2023-05-22 02:00:00,0.0378,0.0035
2023-05-22 02:10:00,0.0708,0.1042
2023-05-22 02:20:00,0.1006,0.209
2023-05-22 02:30:00,0.1574,0.347
2023-05-22 02:40:00,0.1908,0.4794
2023-05-22 02:50:00,0.2383,0.6208
2023-05-22 03:00:00,0.273,0.7264
2023-05-22 03:10:00,0.2834,0.8003
2023-05-22 03:20:00,0.264,0.8688
2023-05-22 03:30:00,0.2407,0.8797
2023-05-22 03:40:00,0.2333,0.9219
2023-05-22 03:50:00,0.2114,0.9231
2023-05-22 04:00:00,0.1947,0.9084
2023-05-22 04:10:00,0.1679,0.8801
2023-05-22 04:20:00,0.1726,0.8558
2023-05-22 04:30:00,0.1482,0.8075
2023-05-22 04:40:00,0.1312,0.7597
2023-05-22 04:50:00,0.1328,0.7097
2023-05-22 05:00:00,0.1224,0.6872
2023-05-22 05:10:00,0.097,0.665
2023-05-22 05:20:00,0.0733,0.6237
2023-05-22 05:30:00,0.0634,0.5936
2023-05-22 05:40:00,0.0678,0.569
2023-05-22 05:50:00,0.0645,0.5492
2023-05-22 06:00:00,0.0745,0.4924
2023-05-22 06:10:00,0.0767,0.4536
2023-05-22 06:20:00,0.0653,0.4321
2023-05-22 06:30:00,0.0555,0.3901
2023-05-22 06:40:00,0.0479,0.3326
2023-05-22 06:50:00,0.0365,0.2927
2023-05-22 07:00:00,0.025,0.2377
2023-05-22 07:10:00,0.0132,0.2036
2023-05-22 07:20:00,0.0006,0.111
2023-05-22 07:30:00,-0.029,0.0537
2023-05-22 07:40:00,-0.0278,-0.0404
2023-05-22 07:50:00,-0.034,-0.0983
2023-05-22 08:00:00,-0.0748,-0.1448
2023-05-22 08:10:00,-0.0623,-0.2411
2023-05-22 08:20:00,-0.0538,-0.3083
2023-05-22 08:30:00,-0.0555,-0.3628
2023-05-22 08:40:00,-0.0755,-0.4152
2023-05-22 08:50:00,-0.0822,-0.4709
2023-05-22 09:00:00,-0.1235,-0.539
2023-05-22 09:10:00,-0.1883,-0.5728
2023-05-22 09:20:00,-0.228,-0.6034
2023-05-22 09:30:00,-0.2463,-0.6005
2023-05-22 09:40:00,-0.2764,-0.618
2023-05-22 09:50:00,-0.2957,-0.6641
2023-05-22 10:00:00,-0.2747,-0.6536
2023-05-22 10:10:00,-0.2713,-0.6615
2023-05-22 10:20:00,-0.2378,-0.6499
2023-05-22 10:30:00,-0.2192,-0.6869
2023-05-22 10:40:00,-0.1864,-0.6861
2023-05-22 10:50:00,-0.2433,-0.6371
2023-05-22 11:00:00,-0.2329,-0.6506
2023-05-22 11:10:00,-0.2467,-0.6294
2023-05-22 11:20:00,-0.252,-0.6024
2023-05-22 11:30:00,-0.2544,-0.5851
2023-05-22 11:40:00,-0.2167,-0.5766
2023-05-22 11:50:00,-0.1879,-0.5487
2023-05-22 12:00:00,-0.18,-0.5229
2023-05-22 12:10:00,-0.1689,-0.5108
2023-05-22 12:20:00,-0.1574,-0.4872
2023-05-22 12:30:00,-0.1201,-0.4451
2023-05-22 12:40:00,-0.1332,-0.4225
2023-05-22 12:50:00,-0.123,-0.4318
2023-05-22 13:00:00,-0.0995,-0.3905
2023-05-22 13:10:00,-0.0939,-0.3455
2023-05-22 13:20:00,-0.0641,-0.3237
2023-05-22 13:30:00,-0.0495,-0.2573
2023-05-22 13:40:00,-0.0448,-0.199
2023-05-22 13:50:00,-0.0137,-0.1423
2023-05-22 14:00:00,0.0037,-0.0909
2023-05-22 14:10:00,0.0031,-0.0449
2023-05-22 14:20:00,0.032,-0.0003
2023-05-22 14:30:00,0.0478,0.0855
2023-05-22 14:40:00,0.0732,0.1667
2023-05-22 14:50:00,0.1227,0.2528
2023-05-22 15:00:00,0.1958,0.3488
2023-05-22 15:10:00,0.2313,0.4702
2023-05-22 15:20:00,0.2088,0.6134
2023-05-22 15:30:00,0.275,0.7128
2023-05-22 15:40:00,0.2538,0.7587
2023-05-22 15:50:00,0.2635,0.806
2023-05-22 16:00:00,0.2414,0.8202
2023-05-22 16:10:00,0.2022,0.8112
2023-05-22 16:20:00,0.1828,0.7614
2023-05-22 16:30:00,0.2076,0.8387
2023-05-22 16:40:00,0.1847,0.8543
2023-05-22 16:50:00,0.1444,0.8275
2023-05-22 17:00:00,0.1053,0.789
2023-05-22 17:10:00,0.1029,0.7227
2023-05-22 17:20:00,0.1051,0.7295
2023-05-22 17:30:00,0.079,0.6724
2023-05-22 17:40:00,0.0904,0.6518
2023-05-22 17:50:00,0.0754,0.6325
2023-05-22 18:00:00,0.0598,0.589
2023-05-22 18:10:00,0.0589,0.58
2023-05-22 18:20:00,0.0663,0.5561
2023-05-22 18:30:00,0.0639,0.5201
2023-05-22 18:40:00,0.0491,0.4916
2023-05-22 18:50:00,0.057,0.4514
2023-05-22 19:00:00,0.0436,0.4016
2023-05-22 19:10:00,0.0385,0.366
2023-05-22 19:20:00,0.0155,0.2956
2023-05-22 19:30:00,0.0013,0.239
2023-05-22 19:40:00,-0.0069,0.1799
2023-05-22 19:50:00,-0.0256,0.1203
2023-05-22 20:00:00,0.004,0.0589
2023-05-22 20:10:00,-0.0048,-0.0296
2023-05-22 20:20:00,-0.0746,-0.0538
2023-05-22 20:30:00,-0.1295,-0.1537
2023-05-22 20:40:00,-0.1433,-0.1987
2023-05-22 20:50:00,-0.1203,-0.3008
2023-05-22 21:00:00,-0.0682,-0.3789
2023-05-22 21:10:00,-0.0706,-0.4778
2023-05-22 21:20:00,-0.145,-0.5025
2023-05-22 21:30:00,-0.1783,-0.5361
2023-05-22 21:40:00,-0.2056,-0.5327
2023-05-22 21:50:00,-0.2288,-0.5525
2023-05-22 22:00:00,-0.2391,-0.5947
2023-05-22 22:10:00,-0.2638,-0.6039
2023-05-22 22:20:00,-0.2986,-0.6176
2023-05-22 22:30:00,-0.2602,-0.6282
2023-05-22 22:40:00,-0.2118,-0.7059
2023-05-22 22:50:00,-0.2352,-0.6678
2023-05-22 23:00:00,-0.2276,-0.6323
2023-05-22 23:10:00,-0.2021,-0.6294
2023-05-22 23:20:00,-0.2273,-0.6047
2023-05-22 23:30:00,-0.2242,-0.578
2023-05-22 23:40:00,-0.1866,-0.5418
2023-05-22 23:50:00,-0.1802,-0.5418
2023-05-23 00:00:00,-0.1724,-0.537
2023-05-23 00:10:00,-0.1839,-0.5109
2023-05-23 00:20:00,-0.1698,-0.4639
2023-05-23 00:30:00,-0.1725,-0.4565
2023-05-23 00:40:00,-0.1411,-0.4588
2023-05-23 00:50:00,-0.1356,-0.4123
2023-05-23 01:00:00,-0.1536,-0.392
2023-05-23 01:10:00,-0.1054,-0.4076
2023-05-23 01:20:00,-0.1306,-0.3728
2023-05-23 01:30:00,-0.0957,-0.3252
2023-05-23 01:40:00,-0.0891,-0.276
2023-05-23 01:50:00,-0.0775,-0.2566
2023-05-23 02:00:00,-0.0666,-0.2503
2023-05-23 02:10:00,-0.0656,-0.2215
2023-05-23 02:20:00,-0.0601,-0.1526
2023-05-23 02:30:00,-0.0408,-0.135
2023-05-23 02:40:00,0.0048,-0.1149
2023-05-23 02:50:00,0.0227,0.0127
2023-05-23 03:00:00,0.081,0.1029
2023-05-23 03:10:00,0.138,0.2573
2023-05-23 03:20:00,0.2101,0.4036
2023-05-23 03:30:00,0.2295,0.4921
2023-05-23 03:40:00,0.2294,0.6167
2023-05-23 03:50:00,0.2059,0.7326
2023-05-23 04:00:00,0.2143,0.7728
2023-05-23 04:10:00,0.1995,0.8376
2023-05-23 04:20:00,0.2047,0.901
2023-05-23 04:30:00,0.1859,0.8182
2023-05-23 04:40:00,0.1689,0.8228
2023-05-23 04:50:00,0.1304,0.7964
2023-05-23 05:00:00,0.1196,0.7728
2023-05-23 05:10:00,0.118,0.7366
2023-05-23 05:20:00,0.1197,0.7151
2023-05-23 05:30:00,0.0933,0.6726
2023-05-23 05:40:00,0.0965,0.6307
2023-05-23 05:50:00,0.0773,0.5869
2023-05-23 06:00:00,0.0717,0.5756
2023-05-23 06:10:00,0.0658,0.5209
2023-05-23 06:20:00,0.0538,0.48
2023-05-23 06:30:00,0.0354,0.4305
2023-05-23 06:40:00,0.0171,0.4086
2023-05-23 06:50:00,0.0294,0.3578
2023-05-23 07:00:00,-0.015,0.3437
2023-05-23 07:10:00,-0.0188,0.2563
2023-05-23 07:20:00,0.076,0.2633
2023-05-23 07:30:00,0.0554,0.1932
2023-05-23 07:40:00,0.0216,0.1211
2023-05-23 07:50:00,0.0237,0.0406
2023-05-23 08:00:00,0.0062,-0.0446
2023-05-23 08:10:00,-0.0588,-0.1249
2023-05-23 08:20:00,-0.1542,-0.1666
2023-05-23 08:30:00,-0.2362,-0.2404
2023-05-23 08:40:00,-0.2359,-0.303
2023-05-23 08:50:00,-0.2612,-0.3491
2023-05-23 09:00:00,-0.2314,-0.3976
2023-05-23 09:10:00,-0.155,-0.4659
2023-05-23 09:20:00,-0.1242,-0.5379
2023-05-23 09:30:00,-0.1777,-0.5741
2023-05-23 09:40:00,-0.1829,-0.5945
2023-05-23 09:50:00,-0.2197,-0.6308
2023-05-23 10:00:00,-0.2827,-0.7033
2023-05-23 10:10:00,-0.3115,-0.7129
2023-05-23 10:20:00,-0.306,-0.7424
2023-05-23 10:30:00,-0.2822,-0.7507
2023-05-23 10:40:00,-0.2781,-0.7245
2023-05-23 10:50:00,-0.2627,-0.7217
2023-05-23 11:00:00,-0.261,-0.7371
2023-05-23 11:10:00,-0.2849,-0.7422
2023-05-23 11:20:00,-0.275,-0.7053
2023-05-23 11:30:00,-0.2553,-0.6721
2023-05-23 11:40:00,-0.2427,-0.6704
2023-05-23 11:50:00,-0.2566,-0.6319
2023-05-23 12:00:00,-0.2408,-0.6145
2023-05-23 12:10:00,-0.2489,-0.5864
2023-05-23 12:20:00,-0.2284,-0.571
2023-05-23 12:30:00,-0.1927,-0.5534
2023-05-23 12:40:00,-0.1706,-0.525
2023-05-23 12:50:00,-0.1397,-0.5144
2023-05-23 13:00:00,-0.1724,-0.4895
2023-05-23 13:10:00,-0.1339,-0.4641
2023-05-23 13:20:00,-0.1285,-0.4666
2023-05-23 13:30:00,-0.139,-0.449
2023-05-23 13:40:00,-0.1504,-0.4178
2023-05-23 13:50:00,-0.1439,-0.385
2023-05-23 14:00:00,-0.1415,-0.3538
2023-05-23 14:10:00,-0.1416,-0.3288
2023-05-23 14:20:00,-0.1237,-0.2766
2023-05-23 14:30:00,-0.1324,-0.2203
2023-05-23 14:40:00,-0.1225,-0.1816
2023-05-23 14:50:00,-0.1088,-0.1319
2023-05-23 15:00:00,-0.0618,-0.1133
2023-05-23 15:10:00,-0.0071,-0.0626
2023-05-23 15:20:00,0.0058,0.0039
2023-05-23 15:30:00,-0.0017,0.097
2023-05-23 15:40:00,0.0615,0.1871
2023-05-23 15:50:00,0.0688,0.3002
2023-05-23 16:00:00,0.1502,0.4061
2023-05-23 16:10:00,0.2307,0.5256
2023-05-23 16:20:00,0.2568,0.6587
2023-05-23 16:30:00,0.2426,0.7086
2023-05-23 16:40:00,0.2141,0.7667
2023-05-23 16:50:00,0.2116,0.758
2023-05-23 17:00:00,0.2001,0.7467
2023-05-23 17:10:00,0.1885,0.7342
2023-05-23 17:20:00,0.1738,0.7296
2023-05-23 17:30:00,0.1563,0.7049
2023-05-23 17:40:00,0.1224,0.6872
2023-05-23 17:50:00,0.1137,0.6583
2023-05-23 18:00:00,0.0931,0.6231
2023-05-23 18:10:00,0.0991,0.5796
2023-05-23 18:20:00,0.0889,0.5549
2023-05-23 18:30:00,0.0727,0.531
2023-05-23 18:40:00,0.0611,0.4902
2023-05-23 18:50:00,0.0605,0.4661
2023-05-23 19:00:00,0.0348,0.4416
2023-05-23 19:10:00,0.0388,0.4182
2023-05-23 19:20:00,0.0505,0.3736
2023-05-23 19:30:00,0.0451,0.3249
2023-05-23 19:40:00,0.0247,0.2719
2023-05-23 19:50:00,0.0224,0.2249
2023-05-23 20:00:00,0.0036,0.173
2023-05-23 20:10:00,-0.0125,0.1425
2023-05-23 20:20:00,-0.0581,0.1587
2023-05-23 20:30:00,-0.0271,0.0536
2023-05-23 20:40:00,-0.0328,-0.0191
2023-05-23 20:50:00,-0.1071,-0.0736
2023-05-23 21:00:00,-0.1741,-0.0985
2023-05-23 21:10:00,-0.1693,-0.1498
2023-05-23 21:20:00,-0.1326,-0.2602
2023-05-23 21:30:00,-0.0581,-0.3887
2023-05-23 21:40:00,-0.0499,-0.4593
2023-05-23 21:50:00,-0.0761,-0.5154
2023-05-23 22:00:00,-0.1417,-0.5727
2023-05-23 22:10:00,-0.1872,-0.5627
2023-05-23 22:20:00,-0.2127,-0.5909
2023-05-23 22:30:00,-0.2354,-0.6037
2023-05-23 22:40:00,-0.2365,-0.6097
2023-05-23 22:50:00,-0.2414,-0.6421
2023-05-23 23:00:00,-0.2297,-0.6708
2023-05-23 23:10:00,-0.231,-0.6904
2023-05-23 23:20:00,-0.2275,-0.6683
2023-05-23 23:30:00,-0.2233,-0.6634
2023-05-23 23:40:00,-0.2183,-0.6303
2023-05-23 23:50:00,-0.2397,-0.5934
2023-05-24 00:00:00,-0.2174,-0.5785
2023-05-24 00:10:00,-0.2123,-0.574
2023-05-24 00:20:00,-0.2126,-0.5568
2023-05-24 00:30:00,-0.2084,-0.5263
2023-05-24 00:40:00,-0.2025,-0.5038
2023-05-24 00:50:00,-0.2038,-0.5044
2023-05-24 01:00:00,-0.1839,-0.4574
2023-05-24 01:10:00,-0.1579,-0.4459
2023-05-24 01:20:00,-0.1357,-0.4227
2023-05-24 01:30:00,-0.1265,-0.4412
2023-05-24 01:40:00,-0.1125,-0.414
2023-05-24 01:50:00,-0.1046,-0.3695
2023-05-24 02:00:00,-0.0841,-0.3325
2023-05-24 02:10:00,-0.0547,-0.3133
2023-05-24 02:20:00,-0.0465,-0.2842
2023-05-24 02:30:00,-0.0357,-0.2444
2023-05-24 02:40:00,-0.0176,-0.1902
2023-05-24 02:50:00,0.0074,-0.1318
2023-05-24 03:00:00,0.0325,-0.1051
2023-05-24 03:10:00,0.0688,-0.0565
2023-05-24 03:20:00,0.0947,0.0208
2023-05-24 03:30:00,0.1133,0.1157
2023-05-24 03:40:00,0.1299,0.2241
2023-05-24 03:50:00,0.1487,0.3486
2023-05-24 04:00:00,0.1786,0.5128
2023-05-24 04:10:00,0.2162,0.6172
2023-05-24 04:20:00,0.207,0.6813
2023-05-24 04:30:00,0.2272,0.7294
2023-05-24 04:40:00,0.2137,0.7813
2023-05-24 04:50:00,0.2135,0.7969
2023-05-24 05:00:00,0.1812,0.7977
2023-05-24 05:10:00,0.192,0.825
2023-05-24 05:20:00,0.1724,0.818
2023-05-24 05:30:00,0.1673,0.8222
2023-05-24 05:40:00,0.165,0.7899
2023-05-24 05:50:00,0.1599,0.7522
2023-05-24 06:00:00,0.1518,0.7202
2023-05-24 06:10:00,0.1101,0.6579
2023-05-24 06:20:00,0.1076,0.6167
2023-05-24 06:30:00,0.1117,0.6027
2023-05-24 06:40:00,0.0881,0.5692
2023-05-24 06:50:00,0.0678,0.5519
2023-05-24 07:00:00,0.0747,0.5186
2023-05-24 07:10:00,0.0646,0.4595
2023-05-24 07:20:00,0.0572,0.4231
2023-05-24 07:30:00,0.0596,0.3895
2023-05-24 07:40:00,0.0419,0.3414
2023-05-24 07:50:00,0.0204,0.2993
2023-05-24 08:00:00,0.0013,0.249
2023-05-24 08:10:00,-0.013,0.1815
2023-05-24 08:20:00,-0.0207,0.1324
2023-05-24 08:30:00,-0.0107,0.0641
2023-05-24 08:40:00,-0.0157,0.0154
2023-05-24 08:50:00,-0.0363,-0.0515
2023-05-24 09:00:00,-0.0755,-0.0933
2023-05-24 09:10:00,-0.0578,-0.1362
2023-05-24 09:20:00,-0.0701,-0.199
2023-05-24 09:30:00,-0.0845,-0.268
2023-05-24 09:40:00,-0.0329,-0.3243
2023-05-24 09:50:00,-0.0573,-0.4241
2023-05-24 10:00:00,-0.0986,-0.4636
2023-05-24 10:10:00,-0.1258,-0.5159
2023-05-24 10:20:00,-0.1534,-0.5531
2023-05-24 10:30:00,-0.2122,-0.5676
2023-05-24 10:40:00,-0.258,-0.5933
2023-05-24 10:50:00,-0.2937,-0.6022
2023-05-24 11:00:00,-0.2804,-0.6096
2023-05-24 11:10:00,-0.2833,-0.616
2023-05-24 11:20:00,-0.2865,-0.6034
2023-05-24 11:30:00,-0.2632,-0.614
2023-05-24 11:40:00,-0.215,-0.6071
2023-05-24 11:50:00,-0.1952,-0.6043
2023-05-24 12:00:00,-0.1833,-0.5996
2023-05-24 12:10:00,-0.1999,-0.5974
2023-05-24 12:20:00,-0.1876,-0.6025
2023-05-24 12:30:00,-0.1834,-0.5713
2023-05-24 12:40:00,-0.195,-0.5727
2023-05-24 12:50:00,-0.1708,-0.5553
2023-05-24 13:00:00,-0.1715,-0.5068
2023-05-24 13:10:00,-0.1698,-0.4904
2023-05-24 13:20:00,-0.1542,-0.4609
2023-05-24 13:30:00,-0.1526,-0.4286
2023-05-24 13:40:00,-0.1382,-0.3796
2023-05-24 13:50:00,-0.1126,-0.3661
2023-05-24 14:00:00,-0.1106,-0.3531
2023-05-24 14:10:00,-0.1047,-0.3424
2023-05-24 14:20:00,-0.0944,-0.336
2023-05-24 14:30:00,-0.0784,-0.3123
2023-05-24 14:40:00,-0.0543,-0.293
2023-05-24 14:50:00,-0.0389,-0.2277
2023-05-24 15:00:00,0.0006,-0.18
2023-05-24 15:10:00,0.0025,-0.146
2023-05-24 15:20:00,0.0115,-0.0701
2023-05-24 15:30:00,0.0147,-0.0031
2023-05-24 15:40:00,0.0151,0.0978
2023-05-24 15:50:00,0.0493,0.2226
2023-05-24 16:00:00,0.1074,0.2542
2023-05-24 16:10:00,0.1546,0.2995
2023-05-24 16:20:00,0.189,0.4726
2023-05-24 16:30:00,0.2255,0.5311
2023-05-24 16:40:00,0.2459,0.5995
2023-05-24 16:50:00,0.2445,0.6506
2023-05-24 17:00:00,0.2313,0.6913
2023-05-24 17:10:00,0.2156,0.6922
2023-05-24 17:20:00,0.1973,0.7018
2023-05-24 17:30:00,0.1941,0.7048
2023-05-24 17:40:00,0.162,0.719
